round_epochs,val_loss,val_acc,loss,acc,alphabet_size,batch_size,control_class_weight,conv_activation,conv_bias_initializer,conv_kernel_initializer,conv_output_space,dense_activation,dense_bias_initializer,dense_kernel_initializer,dense_units_layer_2,dense_units_layer_3,dropout,epochs,large_filter_length,last_activation,loss,lr,max_sentence_length,number_of_large_filters,number_of_small_filters,optimizer,pd_class_weight,pool_length,small_filter_length
18,0.08836454509669898,0.7094017096564301,0.08166902541432412,0.7550047665578735,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.2,200,20,sigmoid,logcosh,0.1,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
8,0.09055814045107263,0.6923076933265752,0.0801791832547056,0.7569113441656838,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.0,200,80,sigmoid,logcosh,2.08,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
10,0.693261564287365,0.44444444469916516,0.6932310729622273,0.39942802703301034,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.2,200,40,sigmoid,binary_crossentropy,6.039999999999999,14000,4,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
13,0.08487497110906829,0.752136755702842,0.10220492396102393,0.7292659672472566,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.2,200,40,sigmoid,logcosh,4.06,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.6941823297076755,0.4444444454633273,0.6935803548169204,0.35653002868389605,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.4,200,80,sigmoid,binary_crossentropy,8.02,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
9,0.7246369877432146,0.7264957300618163,0.37849991936929117,0.8036224982986232,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.0,200,160,sigmoid,binary_crossentropy,2.08,14000,1,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
9,0.5748441942736634,0.7094017139866821,0.5565225305275422,0.7454718778653867,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.30000000000000004,200,160,sigmoid,binary_crossentropy,4.06,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.19279151543592796,0.5555555606499697,0.21689046270172294,0.643469970946771,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.4,200,40,sigmoid,logcosh,2.08,14000,1,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,0.12029871548342909,0.44444444469916516,0.12019302075226268,0.3870352717157315,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.2,200,80,sigmoid,logcosh,6.039999999999999,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,7.16359802800366,0.5555555558102763,8.059047771704776,0.6434699716286164,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.1,200,80,sigmoid,binary_crossentropy,8.02,14000,4,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,7.16359802800366,0.5555555558102763,8.059047693519847,0.6434699715149755,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.2,200,80,sigmoid,binary_crossentropy,8.02,14000,1,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
13,0.5529069065028785,0.7179487215148078,0.6130366520840742,0.728312678514377,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.4,200,160,sigmoid,binary_crossentropy,6.039999999999999,14000,2,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.12001786018029237,0.5555555558102763,0.1201675581693422,0.5405147760339415,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.1,200,40,sigmoid,logcosh,8.02,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,7.16359802800366,0.5555555558102763,8.063799260796765,0.636796949702973,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,32,0.30000000000000004,200,40,sigmoid,binary_crossentropy,6.039999999999999,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
8,0.6933475855069283,0.4444444454633273,0.693409918261438,0.4480457579498636,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.0,200,20,sigmoid,binary_crossentropy,6.039999999999999,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.11993402904934353,0.5555555558102763,0.12013613937637485,0.6434699715149755,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.1,200,20,sigmoid,logcosh,8.02,14000,2,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.24098939595059451,0.4444444454633273,0.21689045309906807,0.35653002871230627,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,32,0.0,200,160,sigmoid,logcosh,8.02,14000,2,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
11,0.693046329367874,0.5555555606499697,0.6933554658103376,0.524308866154477,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.2,200,160,sigmoid,binary_crossentropy,2.08,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.12004801968478748,0.5555555558102763,0.12020778691518637,0.48999046733881657,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.4,200,40,sigmoid,logcosh,6.039999999999999,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,8.856880978641348,0.44444444469916516,7.971192000819117,0.3565300284282041,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.0,200,20,sigmoid,binary_crossentropy,8.02,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
8,0.693898204045418,0.44444444469916516,0.6933617610608657,0.35653002866969097,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.2,200,160,sigmoid,binary_crossentropy,2.08,14000,1,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
12,0.08617836377050123,0.7350427386088249,0.09594746288427065,0.7006673022493848,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,32,0.2,200,20,sigmoid,logcosh,0.1,14000,2,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,7.163597938341972,0.5555555606499697,8.059047766250014,0.6434699707763097,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.2,200,40,sigmoid,binary_crossentropy,8.02,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
31,0.5776330798100202,0.7435897481747162,0.4334292315209446,0.815061963149999,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.2,200,20,sigmoid,binary_crossentropy,0.1,14000,2,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
14,0.08734722932179768,0.7179487189676008,0.09758578608783798,0.715919923964174,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.2,200,20,sigmoid,logcosh,0.1,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
10,0.11974285644853216,0.5555555558102763,0.12022012401127156,0.6434699716286164,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.0,200,20,sigmoid,logcosh,6.039999999999999,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.19279151543592796,0.5555555606499697,0.21689046550012975,0.643469971571796,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.30000000000000004,200,20,sigmoid,logcosh,6.039999999999999,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.09345847482864673,0.752136753155635,0.09151157596857919,0.7330791231447226,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.2,200,40,sigmoid,logcosh,2.08,14000,2,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
8,0.09057802280299684,0.7606837637404091,0.08024187291571933,0.7836034321239497,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.4,200,40,sigmoid,logcosh,8.02,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.19279151467176583,0.5555555558102763,0.21689046250285138,0.6434699716286164,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.2,200,160,sigmoid,logcosh,6.039999999999999,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.6926754264750032,0.5555555558102763,0.6935504308987845,0.6148713062330015,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.4,200,20,sigmoid,binary_crossentropy,6.039999999999999,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
10,0.6930887867242862,0.5555555558102763,0.693480619938744,0.500476644650542,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.4,200,20,sigmoid,binary_crossentropy,4.06,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.19279151467176583,0.5555555558102763,0.21689046486089977,0.643469971571796,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.0,200,160,sigmoid,logcosh,8.02,14000,1,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
13,0.6927752769910372,0.5555555558102763,0.6941764315499704,0.3717826501571984,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.1,200,20,sigmoid,binary_crossentropy,8.02,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.11998534419088282,0.5555555606499697,0.12014625797508102,0.6434699710604119,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.0,200,80,sigmoid,logcosh,8.02,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
9,0.6935107825148819,0.4444444454633273,0.6934052558031618,0.3870352717725519,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.4,200,40,sigmoid,binary_crossentropy,2.08,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
8,0.08553467410751897,0.7179487189676008,0.09545706154279646,0.7121067685212716,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.4,200,40,sigmoid,logcosh,0.1,14000,1,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,0.12020750853241,0.4444444454633273,0.1201641678994786,0.3889418493945674,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.4,200,80,sigmoid,logcosh,4.06,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.6917750611264482,0.5555555558102763,0.6934728942335618,0.44232602495597134,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.4,200,40,sigmoid,binary_crossentropy,4.06,14000,4,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.19279151543592796,0.5555555606499697,0.21689046451997712,0.643469970946771,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.1,200,160,sigmoid,logcosh,6.039999999999999,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
10,0.10233917781430432,0.7094017144961234,0.01757164400521918,0.9609151576904028,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.30000000000000004,200,20,sigmoid,logcosh,2.08,14000,1,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
10,0.5795038734745775,0.7350427360616179,0.5293552068384405,0.7530981888648325,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.30000000000000004,200,20,sigmoid,binary_crossentropy,4.06,14000,2,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.692569825384352,0.5555555558102763,0.6934352487013156,0.5929456627630301,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.2,200,20,sigmoid,binary_crossentropy,4.06,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
13,0.5602935292781928,0.7777777813438677,0.4691707922857756,0.7893231656008157,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.1,200,40,sigmoid,binary_crossentropy,2.08,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
8,0.12059137556287977,0.4444444454633273,0.12037386671347887,0.3546234509198295,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.4,200,160,sigmoid,logcosh,2.08,14000,1,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
9,0.09585747224652869,0.692307692562413,0.08488109478419797,0.7597712107904759,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.30000000000000004,200,40,sigmoid,logcosh,2.08,14000,2,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,7.163597938341972,0.5555555606499697,7.498224407519694,0.5967588175809077,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.4,200,80,sigmoid,binary_crossentropy,8.02,14000,1,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.19279151543592796,0.5555555606499697,0.21689046469043843,0.6434699711740528,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.2,200,160,sigmoid,logcosh,8.02,14000,1,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
8,0.14459363473022085,0.6666666697233151,0.17397931434064962,0.6101048614321946,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.4,200,160,sigmoid,logcosh,2.08,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
12,0.09140848362038279,0.7350427386088249,0.06619242109265977,0.8198284086894716,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.1,200,40,sigmoid,logcosh,6.039999999999999,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
7,0.6419317544016063,0.6410256412803618,0.5500295214475736,0.719733079350256,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.2,200,80,sigmoid,binary_crossentropy,4.06,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.12041264097405295,0.4444444454633273,0.12022438729173007,0.4099142040322234,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.30000000000000004,200,80,sigmoid,logcosh,4.06,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,0.19279151543592796,0.5555555606499697,0.22357715968862957,0.56148713034488,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.2,200,20,sigmoid,logcosh,8.02,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
8,0.693953431569613,0.4444444454633273,0.6936421390370714,0.5643469971685436,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,64,0.30000000000000004,200,160,sigmoid,binary_crossentropy,4.06,14000,1,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,8.856880978641348,0.44444444469916516,7.9711919767272486,0.3565300289395881,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.2,200,20,sigmoid,binary_crossentropy,4.06,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
11,0.5451068389110076,0.752136753155635,0.6205413251745917,0.7130600573109717,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.4,200,80,sigmoid,binary_crossentropy,4.06,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.12006689340640338,0.5555555606499697,0.12012403490318356,0.37368922758034234,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.4,200,80,sigmoid,logcosh,6.039999999999999,14000,1,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,0.1334710485405392,0.692307692562413,0.2140227999854247,0.5262154433077239,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.4,200,160,sigmoid,logcosh,8.02,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.12008391549954048,0.5555555606499697,0.12022615089174449,0.39942802635116503,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.1,200,160,sigmoid,logcosh,6.039999999999999,14000,1,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,7.16359802800366,0.5555555558102763,8.064841889107761,0.5462345092267054,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,32,0.4,200,160,sigmoid,binary_crossentropy,4.06,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,0.19279151543592796,0.5555555606499697,0.2168904635824398,0.6434699714581551,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.30000000000000004,200,80,sigmoid,logcosh,2.08,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.6929200036912901,0.5555555606499697,0.6932530621895913,0.4756911341580354,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.1,200,40,sigmoid,binary_crossentropy,6.039999999999999,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.19279151543592796,0.5555555606499697,0.21791713957180286,0.6396568164129958,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,64,0.30000000000000004,200,40,sigmoid,logcosh,6.039999999999999,14000,1,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
13,0.08928727314003512,0.7179487182034386,0.06679405769896121,0.8093422308095417,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.0,200,80,sigmoid,logcosh,0.1,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
11,0.19279151467176583,0.5555555558102763,0.21702616026108326,0.6434699714865653,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.2,200,80,sigmoid,logcosh,4.06,14000,1,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.19279151467176583,0.5555555558102763,0.21637326082635538,0.6434699715149755,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.4,200,40,sigmoid,logcosh,8.02,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.19279151467176583,0.5555555558102763,0.21689046599730863,0.643469971571796,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.30000000000000004,200,160,sigmoid,logcosh,6.039999999999999,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
11,0.578576650374975,0.7008547044207907,0.32955537274749763,0.8713060056060922,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.2,200,80,sigmoid,binary_crossentropy,0.1,14000,4,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
16,0.6159414939391308,0.7094017095290698,0.4255045663753615,0.7950428979980935,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.4,200,40,sigmoid,binary_crossentropy,0.1,14000,4,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
15,0.7780124631702391,0.7179487182034386,0.32001692623439804,0.8579599618684461,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.2,200,160,sigmoid,binary_crossentropy,0.1,14000,4,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
7,0.6931981097938668,0.4444444454633273,0.6934886883848389,0.5529075312091692,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.1,200,40,sigmoid,binary_crossentropy,8.02,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
13,0.536246942403989,0.7350427386088249,0.5160096923548114,0.7550047658192077,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.4,200,80,sigmoid,binary_crossentropy,2.08,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
12,1.3330298494070003,0.6666666671761081,0.1161833584039615,0.9571020019065777,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.2,200,20,sigmoid,binary_crossentropy,4.06,14000,2,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
7,0.6921269114200885,0.5555555558102763,0.6941572747080523,0.49857006690068056,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.1,200,40,sigmoid,binary_crossentropy,8.02,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.6935188775388603,0.4444444454633273,0.6934405327752389,0.6444232602762653,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,32,0.1,200,160,sigmoid,binary_crossentropy,2.08,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.6927193933063083,0.5641025643572848,0.693297976022453,0.5614871308278537,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,64,0.30000000000000004,200,160,sigmoid,binary_crossentropy,2.08,14000,2,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
8,0.6926997624910795,0.5555555558102763,0.6934472409399267,0.5405147761475824,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.30000000000000004,200,160,sigmoid,binary_crossentropy,6.039999999999999,14000,2,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.24098939582323417,0.44444444469916516,0.21451578656472514,0.3651096280468885,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.1,200,80,sigmoid,logcosh,4.06,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.12005001905127469,0.5555555558102763,0.12023627840415765,0.6434699716286164,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.0,200,20,sigmoid,logcosh,6.039999999999999,14000,4,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.6930448448556101,0.5555555558102763,0.6931881256849,0.48808388953213466,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.1,200,20,sigmoid,binary_crossentropy,2.08,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.693367695197081,0.44444444469916516,0.6932760439564548,0.43469971375765404,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.30000000000000004,200,80,sigmoid,binary_crossentropy,4.06,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
9,0.5990551124271165,0.649572652629298,0.5268127243216545,0.7464251665982664,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.0,200,160,sigmoid,binary_crossentropy,0.1,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
8,0.6930990881390042,0.5555555558102763,0.693371289508245,0.41563393713975655,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.2,200,160,sigmoid,binary_crossentropy,2.08,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
9,0.08571905483547439,0.7435897438444643,0.07252915351659599,0.7988560534409959,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.2,200,40,sigmoid,logcosh,2.08,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
15,0.5316813470970871,0.752136755702842,0.6093277179478918,0.7121067682371695,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.4,200,80,sigmoid,binary_crossentropy,4.06,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
18,0.5466123554441664,0.7179487189676008,0.5832989057321794,0.7206863681399561,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.2,200,20,sigmoid,binary_crossentropy,0.1,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
11,0.08984234355963193,0.6837606838880441,0.07581309547329994,0.7769304099710245,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.1,200,20,sigmoid,logcosh,0.1,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
11,0.12009908258914948,0.5555555606499697,0.12013414041898271,0.6139180168182766,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,64,0.30000000000000004,200,20,sigmoid,logcosh,6.039999999999999,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,7.16359802800366,0.5555555558102763,8.015951200254312,0.6453765491227859,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.4,200,80,sigmoid,binary_crossentropy,8.02,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.24098939595059451,0.4444444454633273,0.2168904544485536,0.3565300286270756,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.0,200,20,sigmoid,logcosh,8.02,14000,1,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,8.856880815620096,0.4444444454633273,7.971191906269899,0.3565300287691267,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.0,200,80,sigmoid,binary_crossentropy,4.06,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,7.163597938341972,0.5555555606499697,8.05904778625081,0.643469971571796,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.0,200,80,sigmoid,binary_crossentropy,4.06,14000,4,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
7,0.5948028859929142,0.7094017129677993,0.518475408606352,0.722592945832997,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.2,200,20,sigmoid,binary_crossentropy,4.06,14000,2,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
7,0.24098939595059451,0.4444444454633273,0.2155623967529366,0.361296472845473,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.30000000000000004,200,80,sigmoid,logcosh,2.08,14000,1,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
12,0.8873774658920418,0.7008547011094216,0.3685235507267787,0.8236415633937083,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.1,200,20,sigmoid,binary_crossentropy,2.08,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
7,0.6935430046839591,0.44444444469916516,0.6933231552631316,0.3565300284282041,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.30000000000000004,200,80,sigmoid,binary_crossentropy,8.02,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
